종목코드,Revenue,OperatingIncomeLoss,ProfitLoss,SetDate
316140,2.0442E+13,1.27055E+12,9.33385E+11,2022-09-30
316140,-7.34404E+11,7.27859E+11,5.31293E+11,2022-12-31
086790,6.02907E+12,-1.44246E+11,-86255000000,2015-12-31
086790,1.10774E+13,5.61906E+11,4.49528E+11,2016-03-31
086790,6.3935E+12,4.21827E+11,3.75422E+11,2016-06-30
086790,1.08277E+13,6.18553E+11,4.67213E+11,2016-09-30
086790,6.30127E+12,11821000000,1.07581E+11,2016-12-31
086790,1.54819E+13,6.23143E+11,5.13397E+11,2017-03-31
086790,4.56414E+12,6.96937E+11,5.63687E+11,2017-06-30
086790,7.14332E+12,6.81206E+11,5.26491E+11,2017-09-30
086790,1.19633E+13,7.16851E+11,5.13047E+11,2017-12-31
086790,7.85498E+12,8.89477E+11,6.82902E+11,2018-03-31
086790,1.13372E+13,9.15362E+11,6.43726E+11,2018-06-30
086790,6.06536E+12,8.33478E+11,5.98803E+11,2018-09-30
086790,7.25841E+12,5.13863E+11,3.49721E+11,2018-12-31
086790,9.89527E+12,7.49223E+11,5.5385E+11,2019-03-31
086790,1.09294E+13,9.80737E+11,6.65884E+11,2019-06-30
086790,1.14487E+13,7.79464E+11,8.47254E+11,2019-09-30
086790,6.3768E+12,7.49256E+11,3.58634E+11,2019-12-31
086790,2.06132E+13,8.79003E+11,6.74052E+11,2020-03-31
086790,6.23377E+12,9.37579E+11,6.95315E+11,2020-06-30
086790,6.51673E+12,1.06753E+12,7.70524E+11,2020-09-30
086790,1.48521E+13,9.52308E+11,5.44987E+11,2020-12-31
086790,1.4011E+13,1.07691E+12,8.52026E+11,2021-03-31
086790,6.9078E+12,1.285E+12,9.32897E+11,2021-06-30
086790,1.31547E+13,1.14825E+12,9.42069E+11,2021-09-30
086790,7.60433E+12,1.12093E+12,8.5459E+11,2021-12-31
086790,1.37001E+13,1.10177E+12,9.1483E+11,2022-03-31
086790,2.08982E+13,1.14194E+12,8.47734E+11,2022-06-30
086790,3.11087E+13,1.47248E+12,1.13577E+12,2022-09-30
086790,5.13688E+12,9.74119E+11,7.22857E+11,2022-12-31
071050,5.38743E+11,2676000000,-3393000000,2015-12-31
071050,1.75736E+12,89704000000,80207000000,2016-03-31
071050,1.22666E+12,76424000000,51055000000,2016-06-30
071050,1.16542E+12,1.14858E+11,87649000000,2016-09-30
071050,1.18459E+12,80900000000,52228000000,2016-12-31
071050,2.00936E+12,1.96556E+11,1.44221E+11,2017-03-31
071050,1.41927E+12,1.7219E+11,1.24631E+11,2017-06-30
071050,1.41318E+12,1.37743E+11,94874000000,2017-09-30
071050,1.78016E+12,1.47771E+11,99358000000,2017-12-31
071050,2.56001E+12,2.35545E+11,1.95974E+11,2018-03-31
071050,2.01792E+12,1.93029E+11,1.67495E+11,2018-06-30
071050,1.54177E+12,1.82614E+11,1.53265E+11,2018-09-30
071050,2.70667E+12,10272000000,-787000000,2018-12-31
071050,3.43662E+12,3.08582E+11,2.61336E+11,2019-03-31
071050,2.9872E+12,2.71791E+11,2.09097E+11,2019-06-30
071050,2.18875E+12,1.73632E+11,2.25659E+11,2019-09-30
071050,2.16182E+12,1.87779E+11,1.51077E+11,2019-12-31
071050,8.03952E+12,-1.67906E+11,-1.145E+11,2020-03-31
071050,1.97881E+12,4.01607E+11,3.84295E+11,2020-06-30
071050,2.40289E+12,3.21018E+11,2.47918E+11,2020-09-30
071050,4.09304E+12,3.01639E+11,3.42331E+11,2020-12-31
071050,4.85909E+12,4.85039E+11,4.01404E+11,2021-03-31
071050,3.85126E+12,3.43309E+11,3.01651E+11,2021-06-30
071050,3.93939E+12,4.1777E+11,7.52863E+11,2021-09-30
071050,1.16999E+12,2.74834E+11,3.08636E+11,2021-12-31
071050,6.13032E+12,3.38137E+11,3.07588E+11,2022-03-31
071050,7.05993E+12,1.67344E+11,99502000000,2022-06-30
071050,8.55402E+12,1.82328E+11,1.66856E+11,2022-09-30
071050,3.28386E+12,-1.42028E+11,65862000000,2022-12-31
