금융상품코드,날짜,추정매출액,추정영업이익,추정당기순이익,추정유동자산,추정자산총계,추정유동부채,추정부채총계
139250,20171101,739219242.4812951,57030676.99877136,46870259.813174985,263391998.6725464,1017838322.4308128,222284928.5567544,658777657.5484641
139250,20171201,712148523.960337,56274681.04467085,46052526.05700466,253344017.75614125,993810534.5964,214624695.4554695,644698671.5791564
139250,20180102,726950603.5151067,55266132.45662361,40001774.26364513,258505072.5475988,1004171991.6959292,224490543.4489288,653409589.5005232
139250,20180201,739538437.8635551,55448703.95145177,41456085.942787096,263944527.4513125,1017431382.7563864,228778207.3377794,661227436.0888044
139250,20180302,739538437.8635551,55448703.95145178,41456085.942787096,263944527.4513125,1017431382.7563864,228778207.3377794,661227436.0888045
139250,20180402,756609698.5708586,55209775.67565031,44817705.58506253,275010346.97077966,1031886683.2041304,232357054.17787343,672176019.0514164
139250,20180502,763407058.2132218,55327371.960890606,44309644.58916272,277037740.1173435,1035944198.8767045,233887719.12731808,674801378.5216861
139250,20180601,712820783.0169559,52678865.24910455,43250358.69677808,257068994.65653747,975228324.227276,202492853.9143244,629356664.5290436
139250,20180702,740573404.2878225,56121459.499118194,43912094.79401469,263211600.86218703,1011391208.213131,202119162.66742596,651119554.239816
139250,20180801,761861021.9976689,57460438.12420184,55389564.6759171,273734395.1459318,1050422759.1393774,215187915.24288297,678618550.4302436
139250,20180903,761861021.9976689,57460438.12420183,55389564.67591711,273734395.14593184,1050422759.1393776,215187915.242883,678618550.4302437
139250,20181001,782809644.8902575,55995051.25364764,49635052.10005618,292159094.2102394,1079884132.3354146,229302203.45433763,700833091.4952015
139250,20181101,782809644.8902575,55995051.25364764,49635052.10005617,292159094.2102394,1079884132.3354146,229302203.4543376,700833091.4952013
139250,20181203,782809644.8902575,55995051.25364765,49635052.10005618,292159094.2102394,1079884132.3354146,229302203.4543376,700833091.4952015
139260,20170102,247035955.88632685,14685685.68886634,12269612.65831891,106283160.1398835,284445500.97553664,70258618.04836416,113714054.06555691
139260,20170201,247035955.88632688,14685685.68886634,12269612.65831891,106283160.13988352,284445500.97553664,70258618.04836418,113714054.06555691
139260,20170302,247035955.88632685,14685685.688866343,12269612.65831891,106283160.13988352,284445500.97553664,70258618.04836418,113714054.06555691
139260,20170403,274959880.95443153,40951137.55240943,34036946.12825683,107342058.0098958,289085511.5562798,73230722.78924228,114787749.20889658
139260,20170502,275493282.8214303,41026274.56952328,34096258.49126356,107524678.8599837,289524234.6429746,73370753.72467914,115006544.91208048
139260,20170601,280544893.1325037,41782403.90741144,34728585.73887991,109460156.80661853,294902976.89475524,74719495.00588723,117143029.56497934
139260,20170703,314676721.0424264,44127403.536174186,37426731.49686304,128425326.36283098,342847701.13203233,84705070.77518682,135986814.44058922
139260,20170801,314731789.1408462,44134790.78040864,37434335.783361,128449717.98358564,342905103.605876,84715527.18960656,136001065.45122477
139260,20170901,313061548.571663,43912475.07480986,37244088.33215287,127732326.441974,341054828.0839483,84294654.00496177,135311097.88748768
139260,20171010,313279368.8641444,44743212.23758154,38176541.27998905,136566220.3223026,350244047.63375825,88974971.9511882,139171360.99139515
139260,20171101,313279368.8641444,44743212.23758155,38176541.27998905,136566220.32230258,350244047.63375825,88974971.9511882,139171360.99139515
139260,20171201,313279368.8641444,44743212.23758155,38176541.27998905,136566220.3223026,350244047.6337582,88974971.9511882,139171360.99139515
139260,20180102,313003541.03041124,43862881.1370163,35992966.849468865,136932653.81672964,352196880.8564101,92857404.87727138,140028816.3464246
139260,20180201,311450034.22052455,43660534.19955915,35819425.400752634,136343205.36552405,350600972.1070015,92398624.94007283,139352547.42354205
139260,20180302,311450034.22052455,43660534.19955915,35819425.400752634,136343205.36552405,350600972.1070014,92398624.94007283,139352547.42354205
139260,20180402,311166017.1917633,49860237.96114795,36823645.292446725,137017564.20600075,361521631.1281435,94873354.38767049,142227828.11723018
139260,20180502,309989191.9447533,49556291.92880879,36596522.93201837,136264887.43773222,360003699.7460364,94541573.6272473,141794448.2184933
139260,20180601,369642057.9138831,64963211.4991037,48109277.064076334,174417813.27755195,436947118.0804279,111359425.96593928,163762325.84411973
139260,20180702,379739743.4193252,64497443.455453664,47568484.74872187,178006872.41291013,457964991.1007587,111451279.89651248,170687793.81453604
139260,20180801,379739743.4193252,64497443.455453664,47568484.74872187,178006872.41291013,457964991.1007587,111451279.89651248,170687793.814536
139260,20180903,379739743.4193252,64497443.45545367,47568484.74872187,178006872.41291013,457964991.1007586,111451279.89651248,170687793.81453604
139260,20181001,391028972.877161,69472425.29896125,50834518.74079716,190690406.03781605,480488600.6439476,119282043.54772536,183875381.3094521
139260,20181101,400821451.24477625,71226920.6529288,52046786.07904747,200922822.3460169,498377245.78245467,124449075.38553992,191161778.24332893
139260,20181203,400821451.24477625,71226920.6529288,52046786.07904747,200922822.34601688,498377245.78245467,124449075.38553992,191161778.24332893
139270,20170102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20170901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20171010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20171201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20180903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139270,20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139280,20170102,295753893.18046534,30147840.9954307,18883778.722213183,109456585.60158548,482465378.6980452,102714829.85730033,268035669.2968276
139280,20170201,295753893.18046534,30147840.995430693,18883778.722213183,109456585.60158548,482465378.69804525,102714829.85730034,268035669.29682755
139280,20170302,294653581.2506879,30084663.818333317,18841534.17254217,109223130.33422756,481447486.81288207,102264236.88768148,267338862.2626152
139280,20170403,308482290.7384151,26679198.546777595,17524652.30686114,107651799.5876477,478120390.5073789,102920284.03252396,265507139.04339585
139280,20170502,309304511.1279921,26742845.435045257,17991429.657159373,107883592.66932668,478757668.85370255,103233398.75961426,265834225.2634845
139280,20170601,308776781.6278861,26739267.52737116,17975632.356745817,107609586.68889214,478029719.5423399,102704988.18883584,265155072.75481945
139280,20170703,286370767.2036333,22110472.931595527,14688925.743647194,99654876.9166984,459601263.71022326,91345430.7961916,250377501.6275453
139280,20170801,287347025.7316724,22181504.5356128,16307086.759138703,100588086.8125154,464236255.9069027,92383174.8582149,252427379.0224501
139280,20170901,287347025.7316724,22181504.53561279,16307086.759138707,100588086.8125154,464236255.9069027,92383174.8582149,252427379.02245012
139280,20171010,290308960.6801645,24219423.37772668,17093505.985610947,107640133.0757242,471443982.9161789,96579683.9231716,257096615.80109647
139280,20171101,289958629.6877719,24153155.41543615,16887880.582208667,108493699.20833814,471533085.4456527,96156087.03357154,255865876.27609456
139280,20171201,289958629.6877719,24153155.415436152,16887880.582208667,108493699.20833814,471533085.4456527,96156087.03357156,255865876.2760946
139280,20180102,292426730.81453425,20714033.070621364,14026099.0073455,108544701.91551876,477549076.1523385,102290968.3867491,261113989.690882
139280,20180201,292426730.81453425,20714033.070621364,14026099.0073455,108544701.91551876,477549076.1523385,102290968.38674912,261113989.69088197
139280,20180302,294689550.0684557,20823690.624704435,14085422.418757528,109234255.92256732,479846554.0829721,103039941.46639404,262561594.28367457
139280,20180402,253030185.71115708,15452611.138104642,10984052.923614886,95413638.57820442,393339762.1646784,85720465.52454114,214753682.47076824
139280,20180502,255220252.980991,15560552.878324538,11071257.694282431,95808806.10166372,395776159.7384407,85863502.13336411,215500914.63759795
139280,20180601,255220252.980991,15560552.87832454,11071257.694282431,95808806.10166372,395776159.7384407,85863502.13336411,215500914.63759795
139280,20180702,239651736.92471203,12551478.67587562,11123734.960117526,93956838.05999148,390841449.7216949,82930126.07216117,211610310.482878
139280,20180801,239656412.8166535,12551754.88987208,11123983.738083469,93978820.70090052,390882467.14591074,82955843.69078839,211639859.1749744
139280,20180903,239709080.33273852,12555472.942751173,11126188.955587547,94006008.83181144,390978769.5645001,82975359.16444567,211705411.2493676
139280,20181001,243809950.39897025,14201264.047985844,11456860.038481686,100159992.19074896,398497633.5930637,85049910.1607574,216604046.9204525
139280,20181101,243809950.39897025,14201264.047985846,11456860.038481686,100159992.190749,398497633.5930637,85049910.1607574,216604046.9204525
139280,20181203,243809950.39897025,14201264.047985844,11456860.038481686,100159992.190749,398497633.5930637,85049910.1607574,216604046.9204525
139290,20170102,614892751.1895607,34639924.32054643,32888296.55418515,339638175.45132303,859196639.6910846,230926768.7805075,448422720.84103024
139290,20170201,614892751.1895605,34639924.32054643,32888296.554185145,339638175.451323,859196639.6910846,230926768.7805075,448422720.8410302
139290,20170302,614892751.1895607,34639924.32054643,32888296.554185145,339638175.451323,859196639.6910846,230926768.78050756,448422720.84103024
139290,20170403,607389952.6373203,30751886.724989414,25714545.93390319,332330642.55514,845679209.091316,224632870.46705943,436203292.5140377
139290,20170502,607389952.6373202,30751886.72498941,25714545.93390319,332330642.55514,845679209.0913161,224632870.46705943,436203292.5140377
139290,20170601,607389952.6373202,30751886.72498941,25714545.933903195,332330642.55514,845679209.091316,224632870.46705937,436203292.5140377
139290,20170703,600530411.532989,30004065.694192726,23751462.144055948,323821829.8982799,829683483.3031485,219042440.40666804,421985377.7084181
139290,20170801,600530411.532989,30004065.69419272,23751462.144055948,323821829.89828,829683483.3031485,219042440.40666807,421985377.7084183
139290,20170901,600530411.532989,30004065.694192726,23751462.144055948,323821829.8982799,829683483.3031486,219042440.40666807,421985377.7084182
139290,20171010,532039609.78668165,26326113.51896638,21396601.699959952,308800355.8281655,778139673.9354346,200648753.76222783,392164494.2207468
139290,20171101,559376826.2376981,26764872.870227404,20765796.222712472,318160521.3516031,829872278.4181244,214109394.98938465,426756665.016148
139290,20171201,559211251.1324776,26745107.80268051,20749111.390601058,318087858.86471075,829701947.9766467,214080993.15821323,426720724.76924765
139290,20180102,586126021.3190554,25896063.489569083,21346375.92999142,316768052.4622192,815370068.6700333,214931544.42501792,409716040.75129664
139290,20180201,587197220.7220627,25961118.860542458,21442971.038057517,317311867.49248624,816435072.7876376,215216744.65333623,410095212.1488428
139290,20180302,587197220.7220627,25961118.86054246,21442971.038057517,317311867.49248624,816435072.7876377,215216744.6533363,410095212.1488428
139290,20180402,560526689.8928034,22810315.015798807,22482813.361221284,314848836.9497742,815672107.585382,220014515.26828852,408876668.5507062
139290,20180502,558118514.024273,22732891.084546715,22438625.850324705,313916980.4268523,813656454.3122576,219086347.1104485,407509458.3647918
139290,20180601,570174627.9763132,23122317.69570939,22662986.98861619,318582215.2758327,823749428.5641133,223730204.33915836,414349789.138004
139290,20180702,593928645.6469392,25211273.066915467,22276576.845296677,322920356.6959264,827360201.286513,220830849.10108888,416951696.6384253
139290,20180801,594575156.3352948,25196336.218578476,22231618.259488117,323238297.15583825,828458722.6502701,221411985.3902052,417819398.2262641
139290,20180903,594575156.3352948,25196336.218578476,22231618.259488117,323238297.1558383,828458722.6502701,221411985.3902052,417819398.2262642
139290,20181001,600629010.7268962,23393114.017033603,20536014.95000768,322665436.2591712,829743110.7874289,221484185.91336995,415792412.8627807
139290,20181101,600629010.726896,23393114.0170336,20536014.95000768,322665436.2591712,829743110.7874289,221484185.91336992,415792412.86278063
139290,20181203,600629010.7268962,23393114.0170336,20536014.95000768,322665436.2591711,829743110.7874287,221484185.91336995,415792412.8627806
139310,20170102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20170901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20171010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20171201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20180903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139310,20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20170901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20171010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20171201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20180903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139320,20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140570,20170102,1812510948.7214663,100064658.13024296,62022240.29945076,825886726.7662252,2070637566.49976,658437020.623006,1128678844.202499
140570,20170201,1816716591.4398656,100466446.58531605,61822622.31865124,827079746.46715,2079225521.8779304,661710350.2361047,1136594881.252817
140570,20170302,1816716591.439866,100466446.58531602,61822622.31865125,827079746.4671499,2079225521.8779304,661710350.236105,1136594881.2528172
140570,20170403,1906178030.434707,125471900.62840968,104297569.65328822,808530541.7318742,2017261338.5415063,644261080.7077974,1099060179.6190794
140570,20170502,1906178030.434707,125471900.62840968,104297569.65328822,808530541.7318743,2017261338.5415068,644261080.7077973,1099060179.6190794
140570,20170601,1927644678.6337209,126201733.37687872,106361813.71952376,830497795.8288254,2072297721.238914,672016178.8334613,1141899834.8551157
140570,20170703,2036872558.137986,124854778.82984772,108293262.161148,868457546.7189746,2173678240.991612,665482518.1444896,1152405115.247981
140570,20170801,2036872558.137986,124854778.82984772,108293262.16114804,868457546.7189746,2173678240.991612,665482518.1444895,1152405115.2479808
140570,20170901,2036872558.137986,124854778.82984772,108293262.161148,868457546.7189745,2173678240.991612,665482518.1444895,1152405115.2479808
140570,20171010,2052535969.9474397,125911343.76216386,104549434.54163304,920480951.897738,2238648706.4199224,680937145.0365825,1189454824.9489672
140570,20171101,2052535969.9474397,125911343.76216386,104549434.54163308,920480951.897738,2238648706.4199224,680937145.0365826,1189454824.948967
140570,20171201,1949175044.6855996,123024813.75559832,101427178.38171,882115933.8532819,2146906243.7794385,651688982.286222,1135698696.70252
140570,20180102,1773992992.519847,108702098.5381261,85453491.54618664,815723757.0813105,2048584360.5205264,628133147.5781873,1067317708.6764648
140570,20180201,1815433861.6812875,109227713.8596736,90558715.0093418,837590562.4865298,2097458073.8570616,645985165.7584826,1096178965.0789998
140570,20180302,1815433861.6812875,109227713.8596736,90558715.0093418,837590562.48653,2097458073.8570616,645985165.7584826,1096178965.0789995
140570,20180402,1830220520.666605,113443792.557591,94727210.99610595,882441609.6942958,2161228568.635499,673129334.5494547,1133043999.5440488
140570,20180502,1822556676.5722044,113123986.72863066,94529889.85197456,879394031.0348339,2154666885.635313,670209105.8652148,1128757710.663844
140570,20180601,1875484762.179504,118496139.0335046,98335945.5641559,903975498.0072008,2206318586.7589483,688928907.0020128,1155569043.462981
140570,20180702,1971427841.310158,131211111.54230636,94502671.68968472,961762573.3980012,2306601491.541901,728206157.011274,1224881372.9924092
140570,20180801,1971427841.310158,131211111.54230638,94502671.6896847,961762573.3980012,2306601491.5419006,728206157.011274,1224881372.9924092
140570,20180903,1971427841.3101585,131211111.54230638,94502671.68968472,961762573.3980012,2306601491.541901,728206157.0112741,1224881372.9924092
140570,20181001,2004098221.367576,130108633.5476664,86992421.40194267,974109761.1832192,2329603816.987137,727096654.3867437,1230177631.2468534
140570,20181101,2004098221.367576,130108633.5476664,86992421.40194267,974109761.1832192,2329603816.9871373,727096654.3867435,1230177631.2468534
140570,20181203,2004098221.3675764,130108633.5476664,86992421.40194269,974109761.1832192,2329603816.987137,727096654.3867435,1230177631.246853
140580,20170102,1760505777.7343917,129527440.92223687,82024883.02555603,761609240.0101169,2594693812.44273,665742794.1953887,1397440216.4174297
140580,20170201,1760505777.7343917,129527440.92223687,82024883.02555604,761609240.0101168,2594693812.44273,665742794.1953886,1397440216.4174292
140580,20170302,1760140739.6381536,129507186.17368542,82009033.46504377,761471360.3540169,2594312202.956107,665624878.858527,1397239971.6051495
140580,20170403,1816164103.4260056,152468839.95400774,119481370.4124627,697675458.0328995,2389335544.845465,563136814.8388295,1241825678.650327
140580,20170502,1816164103.4260056,152468839.95400771,119481370.41246273,697675458.0328994,2389335544.8454647,563136814.8388295,1241825678.6503267
140580,20170601,1816164103.4260056,152468839.95400774,119481370.4124627,697675458.0328994,2389335544.8454647,563136814.8388295,1241825678.650327
140580,20170703,1340873394.9339986,101131716.17707738,80552367.68571298,503909541.1101896,1487229758.7664828,372925495.29697406,730799244.3304205
140580,20170801,1340873394.9339986,101131716.17707738,80552367.68571296,503909541.1101896,1487229758.766483,372925495.296974,730799244.3304205
140580,20170901,1340873394.9339986,101131716.1770774,80552367.68571298,503909541.1101896,1487229758.7664828,372925495.296974,730799244.3304205
140580,20171010,1367341256.3096018,105316636.75370692,82031739.8094676,567792158.3602583,1959107635.613156,506738190.9042012,1073148348.9917496
140580,20171101,1368575691.782138,105389557.24877235,82097417.19247615,573595575.5602465,1969936235.6061451,513527642.2217881,1080949203.7052011
140580,20171201,1368575691.782138,105389557.24877235,82097417.19247615,573595575.5602466,1969936235.6061451,513527642.2217881,1080949203.7052011
140580,20180102,1465456447.868004,109906471.59194982,89277794.3014113,602194501.6602678,1819698295.2736075,545067054.6898785,935569397.1162596
140580,20180201,1465075557.1749146,109345768.56372744,90185895.45049796,608105052.1711004,1824999141.9861405,550416865.6043696,940017047.3277608
140580,20180302,1465075557.1749144,109345768.56372744,90185895.45049794,608105052.1711004,1824999141.9861405,550416865.6043698,940017047.3277608
140580,20180402,1794476341.3809135,123831956.81102778,92646474.86938916,645231816.0925378,2179849057.928957,518558091.31428224,1188700981.617171
140580,20180502,1793989379.2097373,123706186.0390254,92552493.203005,644920363.6367024,2179220948.391534,518420802.7237622,1188521652.0039003
140580,20180601,1868967921.273055,136347277.62549904,103215499.64959462,684946350.1490817,2270982100.9934363,539733866.8178374,1233509090.8457344
140580,20180702,1592252416.0985668,121074183.93174608,100890132.56800053,677270880.5679297,1848765657.8775804,496937472.97441214,928154656.7153294
140580,20180801,1592252416.0985668,121074183.93174608,100890132.56800048,677270880.5679297,1848765657.877581,496937472.97441214,928154656.7153296
140580,20180903,1592252416.0985663,121074183.93174608,100890132.56800048,677270880.5679297,1848765657.877581,496937472.9744121,928154656.7153296
140580,20181001,1634828573.962149,118741977.72771972,87114366.5377922,660561180.5037014,1828251131.65919,492303771.5040285,939116257.6965802
140580,20181101,1634828573.9621491,118741977.72771972,87114366.5377922,660561180.5037016,1828251131.6591904,492303771.5040285,939116257.6965802
140580,20181203,1634828573.962149,118741977.72771974,87114366.5377922,660561180.5037017,1828251131.6591904,492303771.5040285,939116257.6965802
140700,20170102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20170901,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20171010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20171101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20171201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180402,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20180903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140700,20181203,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140710,20170102,856206307.4281548,42194172.6955335,-925619.2669112366,206078158.04936555,1132712255.0256186,410893392.2785607,875518502.3846778
140710,20170201,838419175.7771611,42141806.12748954,-1726283.5709028698,202566722.5569456,1122209756.3108711,407697622.968227,872729294.4927822
140710,20170302,838419175.7771611,42141806.12748954,-1726283.5709028698,202566722.5569456,1122209756.3108711,407697622.968227,872729294.4927822
140710,20170403,858138321.1677722,30182399.895607863,71867500.85639577,200181844.86811924,1126099767.465373,418163191.9426099,863688846.7236962
140710,20170502,858138321.1677722,30182399.895607863,71867500.85639577,200181844.86811924,1126099767.465373,418163191.9426099,863688846.7236962
140710,20170601,858418523.1648391,30201123.49863024,71922169.83139461,200266408.81714487,1126684180.878529,418386676.0317588,864204055.4023656
140710,20170703,870958348.69047,32166694.22884424,21214913.733439445,207547290.4145703,1142898939.5801277,413968732.62361854,881862582.4305619
140710,20170801,870958348.69047,32166694.228844237,21214913.733439445,207547290.4145703,1142898939.5801277,413968732.6236185,881862582.4305619
140710,20170901,870958348.69047,32166694.228844237,21214913.733439445,207547290.4145703,1142898939.5801277,413968732.6236185,881862582.4305619
140710,20171010,836584892.2664614,32919067.533925705,4999474.361238838,213973283.7749183,978088173.9901004,355398478.95710963,747483324.3677764
140710,20171101,836584892.2664614,32919067.533925705,4999474.36123884,213973283.7749183,978088173.9901004,355398478.95710963,747483324.3677764
140710,20171201,824916114.6451592,28819667.76543888,-3291970.863700267,210344601.54283288,949039004.6080742,341912227.0379284,726480485.0564739
140710,20180102,826082210.0359716,30266339.5872506,13060689.727777028,200251885.94218025,952806393.4016296,322878541.3651311,700187627.9061133
140710,20180201,826082210.0359716,30266339.587250598,13060689.727777028,200251885.94218025,952806393.4016296,322878541.3651311,700187627.9061133
140710,20180302,826082210.0359716,30266339.587250598,13060689.727777028,200251885.94218025,952806393.4016296,322878541.3651311,700187627.9061133
140710,20180402,823432871.0089749,24554671.24142156,4186446.860681618,232065534.4781027,959211778.3604528,323187491.443622,707967103.434113
140710,20180502,823432871.0089749,24554671.24142156,4186446.8606816186,232065534.4781027,959211778.3604528,323187491.443622,707967103.434113
140710,20180601,823432871.0089749,24554671.24142156,4186446.8606816186,232065534.4781027,959211778.3604528,323187491.443622,707967103.434113
140710,20180702,851361307.8417697,19047834.099161603,-14659433.818611808,221131268.5713931,949683080.3580828,322955612.7063093,703582062.0926018
140710,20180801,851361307.8417698,19047834.0991616,-14659433.818611808,221131268.57139316,949683080.3580828,322955612.7063093,703582062.0926017
140710,20180903,851361307.8417698,19047834.0991616,-14659433.818611808,221131268.57139316,949683080.3580828,322955612.7063093,703582062.0926017
140710,20181001,852798463.4153178,26174674.195658736,-1024060.7791622096,211182950.37553295,904786319.5413916,301275348.5042642,662112032.1705192
140710,20181101,852798463.4153177,26174674.19565873,-1024060.779162208,211182950.375533,904786319.5413916,301275348.5042642,662112032.1705192
140710,20181203,852798463.4153177,26174674.195658736,-1024060.7791622088,211182950.37553304,904786319.5413916,301275348.5042642,662112032.1705192
140950,20170102,835909133.2378774,57276972.31607411,39417431.82082448,394707177.2080016,1195503224.4480224,306839036.81591326,667035041.5841632
140950,20170201,836450769.0425198,57328717.79892442,39391723.44450939,394860823.6846359,1196609249.004302,307260601.9933578,668054531.2042799
140950,20170302,836541819.9479815,57331726.23432631,39394414.65259523,394938694.4298281,1196767142.818046,307313657.61808527,668133922.4181511
140950,20170403,855987059.4191027,72623145.54003334,57813286.04607302,374624411.9007984,1154594069.506329,290754010.9756916,638631071.1117488
140950,20170502,855920118.3083471,72609959.41929431,57804049.961002894,374592448.4261324,1154522694.663891,290731465.23563695,638604875.3502312
140950,20170601,867331337.2932593,72955265.1521751,58880150.32677572,386365064.42689216,1183958818.6675026,305574289.0342837,661578631.0247319
140950,20170703,875821290.2658557,69228750.31351504,56890383.01653854,390923315.6233068,1201720879.0057664,298160236.5787036,651088176.4081857
140950,20170801,875799729.139235,69218406.27503863,57613523.54566382,390963342.0472376,1201875744.880657,298159220.8183414,651103061.6724172
140950,20170901,875762358.2427021,69210377.53771049,57607245.86139541,390941201.7632504,1201829245.7940192,298149426.75456923,651090182.8636236
